project_id,Project,PMA,PEO,Contractor,Phase,Type,Date,LRE,OriginalCBB
194,Project194,PMA27,PEO3,D,FRP,Other,6/30/2009,1808332000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,5/30/2009,1807777000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,4/30/2009,1807777000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,3/30/2009,1807777800,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,3/2/2009,1807777000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,1/30/2009,1807498000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,12/30/2008,1807498000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,11/30/2008,1807498000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,10/30/2008,1807498000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,9/30/2008,1494814000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,8/30/2008,1494814000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,7/30/2008,1494814000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,6/30/2008,1494812000,1494814000
194,Project194,PMA27,PEO3,D,FRP,Other,5/30/2008,1494814000,1494814000
199,Project199,PMA1,PEO4,AA,R&D,Other,1/30/2009,39946000,39946000
199,Project199,PMA1,PEO4,AA,R&D,Other,12/30/2008,39946000,39946000
199,Project199,PMA1,PEO4,AA,R&D,Other,11/30/2008,39946000,39946000
199,Project199,PMA1,PEO4,AA,R&D,Other,10/30/2008,39946000,39946000
199,Project199,PMA1,PEO4,AA,R&D,Other,9/30/2008,39946000,39946000
199,Project199,PMA1,PEO4,AA,R&D,Other,8/30/2008,39946000,39946000
199,Project199,PMA1,PEO4,AA,R&D,Other,7/30/2008,39946000,39946000
199,Project199,PMA1,PEO4,AA,R&D,Other,6/30/2008,39946000,39946000
200,Project200,PMA6,PEO1,AL,FRP,Other,3/30/2012,33116000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,3/1/2012,33116000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,1/30/2012,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,12/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,11/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,10/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,9/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,8/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,7/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,6/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,5/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,4/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,3/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,3/2/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,1/30/2011,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,12/30/2010,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,11/30/2010,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,10/30/2010,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,9/30/2010,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,8/30/2010,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,7/30/2010,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,6/30/2010,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,5/30/2010,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,4/30/2010,30630000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,3/30/2010,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,3/2/2010,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,1/30/2010,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,12/30/2009,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,11/30/2009,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,10/30/2009,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,9/30/2009,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,8/30/2009,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,7/30/2009,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,6/30/2009,27618000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,5/30/2009,27618000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,4/30/2009,27618000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,3/30/2009,27618000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,3/2/2009,27618000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,1/30/2009,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,12/30/2008,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,11/30/2008,27615000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,10/30/2008,28151000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,9/30/2008,26625000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,8/30/2008,26625000,26625000
200,Project200,PMA6,PEO1,AL,FRP,Other,7/30/2008,28151000,26625000
201,Project201,PMA27,PEO3,D,,Development,5/30/2011,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,4/30/2011,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,3/30/2011,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,3/2/2011,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,1/30/2011,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,12/30/2010,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,11/30/2010,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,10/30/2010,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,9/30/2010,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,8/30/2010,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,7/30/2010,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,6/30/2010,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,5/30/2010,29642000,29443000
201,Project201,PMA27,PEO3,D,,Development,4/30/2010,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,3/30/2010,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,3/2/2010,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,1/30/2010,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,12/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,11/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,10/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,9/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,8/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,7/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,6/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,5/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,4/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,3/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,3/2/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,1/30/2009,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,12/30/2008,29443000,29443000
201,Project201,PMA27,PEO3,D,,Development,11/30/2008,29443200,29443000
201,Project201,PMA27,PEO3,D,,Development,10/30/2008,29443200,29443000
202,Project202,PMA32,PEO3,AG,R&D,Development,1/30/2013,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,12/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,11/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,10/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,9/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,8/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,7/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,6/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,5/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,4/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,3/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,3/1/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,1/30/2012,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,12/30/2011,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,11/30/2011,133541000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,10/30/2011,138067000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,9/30/2011,138007000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,8/30/2011,138007000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,7/30/2011,138007000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,6/30/2011,138007000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,5/30/2011,138007000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,4/30/2011,138007000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,3/30/2011,138007000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,3/2/2011,138007000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,1/30/2011,131334000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,12/30/2010,131334000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,11/30/2010,131334000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,10/30/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,9/30/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,8/30/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,7/30/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,6/30/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,5/30/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,4/30/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,3/30/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,3/2/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,1/30/2010,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,12/30/2009,131058000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,11/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,10/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,9/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,8/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,7/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,6/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,5/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,4/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,3/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,3/2/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,1/30/2009,131667000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,12/30/2008,129285000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,11/30/2008,129285000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,10/30/2008,129285000,129285000
202,Project202,PMA32,PEO3,AG,R&D,Development,9/30/2008,129285000,129285000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,3/2/2010,24420000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,1/30/2010,24420000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,12/30/2009,24420000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,11/30/2009,24420000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,10/30/2009,29194000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,9/30/2009,29194000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,8/30/2009,29194000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,7/30/2009,29194000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,6/30/2009,29194000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,5/30/2009,29194000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,4/30/2009,29194000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,3/30/2009,29062000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,3/2/2009,27222000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,1/30/2009,27222000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,12/30/2008,27222000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,11/30/2008,21436000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,10/30/2008,21436000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,9/30/2008,21436000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,8/30/2008,20490000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,7/30/2008,20490000,20490000
203,Project203,PMA23,PEO2,AS,Retrofit,Development,6/30/2008,20490000,20490000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,12/30/2010,120000000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,11/30/2010,120000000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,10/30/2010,120000000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,9/30/2010,120000000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,8/30/2010,120000000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,7/30/2010,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,6/30/2010,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,5/30/2010,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,4/30/2010,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,3/30/2010,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,3/2/2010,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,1/30/2010,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,12/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,11/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,10/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,9/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,8/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,7/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,6/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,5/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,4/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,3/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,3/2/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,1/30/2009,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,12/30/2008,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,11/30/2008,116160000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,10/30/2008,125000000,116159000
204,Project204,PMA11,PEO1,N,R&D,Demonstration,9/30/2008,125000000,116159000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,12/30/2010,140000000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,11/30/2010,140000000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,10/30/2010,140000000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,9/30/2010,140000000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,8/30/2010,140000000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,7/30/2010,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,6/30/2010,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,5/30/2010,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,4/30/2010,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,3/30/2010,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,3/2/2010,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,1/30/2010,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,12/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,11/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,10/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,9/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,8/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,7/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,6/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,5/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,4/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,3/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,3/2/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,1/30/2009,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,12/30/2008,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,11/30/2008,115762000,115761000
205,Project205,PMA11,PEO1,O,R&D,Demonstration,10/30/2008,125000000,115761000
206,Project206,PMA27,PEO3,D,Retrofit,Other,3/2/2009,20327000,20328000
206,Project206,PMA27,PEO3,D,Retrofit,Other,1/30/2009,20328000,20328000
206,Project206,PMA27,PEO3,D,Retrofit,Other,12/30/2008,20328000,20328000
207,Project207,PMA17,PEO1,AK,R&D,Development,6/30/2017,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,5/30/2017,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,4/30/2017,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/30/2017,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/2/2017,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,1/30/2017,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,12/30/2016,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,11/30/2016,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,10/30/2016,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,9/30/2016,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,8/30/2016,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,7/30/2016,2748135000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,5/30/2016,2824950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,4/30/2016,2824950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/30/2016,2824950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/1/2016,2824950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,1/30/2016,2917028000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,12/30/2015,2919177000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,11/30/2015,2764564000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,10/30/2015,2764564000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,9/30/2015,2764564000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,8/30/2015,2764564000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,7/30/2015,2764564000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,6/30/2015,2714274000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,5/30/2015,2714274000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,4/30/2015,2714274000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/30/2015,2710524000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/2/2015,2710524000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,1/30/2015,2710524000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,12/30/2014,2710524000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,11/30/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,10/30/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,9/30/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,8/30/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,7/30/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,6/30/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,5/30/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,4/30/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/30/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/2/2014,2694324000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,1/30/2014,2398950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,12/30/2013,2398950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,11/30/2013,2398950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,10/30/2013,2398950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,8/30/2013,2398950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,7/30/2013,2398950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,6/30/2013,2277950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,5/30/2013,2277950000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,4/30/2013,2263725000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/30/2013,2263725000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/2/2013,2263725000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,1/30/2013,2263770000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,12/30/2012,2243490000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,11/30/2012,2243490000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,10/30/2012,2239704000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,9/30/2012,2240110000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,8/30/2012,2240209000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,7/30/2012,2241826000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,6/30/2012,2241826000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,5/30/2012,2001570000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,4/30/2012,1967103000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/30/2012,1967103000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/1/2012,1966695000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,1/30/2012,1966695000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,12/30/2011,1966695000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,11/30/2011,1966501000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,10/30/2011,1965707000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,9/30/2011,1954619000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,8/30/2011,1954494000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,7/30/2011,1917788000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,6/30/2011,1921718000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,5/30/2011,1921718000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,4/30/2011,1921718000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/30/2011,1909948000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/2/2011,1909867000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,1/30/2011,1909496000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,12/30/2010,1748636000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,11/30/2010,1748636000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,10/30/2010,1748636000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,9/30/2010,1738356000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,8/30/2010,1716479000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,7/30/2010,1716229000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,6/30/2010,1708957000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,5/30/2010,1708957000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,4/30/2010,1707352000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/30/2010,1707352000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/2/2010,1707352000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,1/30/2010,1707352000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,12/30/2009,1706604000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,11/30/2009,1706604000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,10/30/2009,1706604000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,9/30/2009,1706193000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,8/30/2009,1706193000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,7/30/2009,1706193000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,6/30/2009,1706193000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,5/30/2009,1706193000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,4/30/2009,1706193000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/30/2009,1685809000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,3/2/2009,1685809000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,1/30/2009,1660000000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,12/30/2008,1660000000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,11/30/2008,1660000000,1058973000
207,Project207,PMA17,PEO1,AK,R&D,Development,10/30/2008,1660000000,1058973000
